customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score
785,50,Sudeste,92,50785,906.45,2,46.45,6,6,1,41.37,3,1,3,7.4,0,3,5.4
786,67,Sudeste,60,50786,1132.9,2,37.85,1,7,4,44.91,2,3,3,2.0,0,6,1.7
787,66,Centro-Oeste,79,50787,385.14,3,25.66,9,14,2,46.59,3,1,3,4.8,0,3,5.0
788,25,Sudeste,40,50788,714.93,3,139.66,8,14,4,54.39,1,1,10,3.1,0,3,0.0
789,57,Centro-Oeste,114,50789,446.55,2,69.16,9,13,2,32.84,1,4,4,4.2,0,7,1.0
790,33,Norte,62,50790,170.64,3,3.32,2,8,0,52.41,1,2,8,5.3,0,5,3.6
791,55,Centro-Oeste,27,50791,324.24,5,4.0,1,12,1,38.73,2,3,8,3.8,0,6,1.0
792,61,Sul,98,50792,148.65,5,7.71,2,12,1,58.53,3,2,1,4.5,0,4,6.3
793,58,Sul,108,50793,478.26,4,0.69,4,11,2,37.09,2,2,4,4.0,0,7,3.8
794,51,Nordeste,48,50794,596.5,6,41.61,4,10,1,31.28,3,3,7,1.8,0,7,1.7
795,23,Norte,97,50795,1004.38,5,9.61,4,2,0,65.44,2,3,11,4.5,0,4,0.0
796,56,Sudeste,45,50796,479.04,6,30.01,11,12,1,34.18,3,2,10,3.2,0,4,1.6
797,57,Sudeste,49,50797,168.11,6,16.51,6,14,2,53.71,1,0,5,2.1,0,3,3.4
798,66,Norte,2,50798,928.87,5,5.77,4,9,2,7.25,3,1,7,7.2,0,4,2.3
799,40,Sul,68,50799,55.54,5,71.45,3,4,2,52.16,2,3,2,3.0,0,5,3.5
800,67,Centro-Oeste,105,50800,986.92,2,52.37,3,12,3,44.15,2,1,3,1.0,0,5,4.3
801,38,Nordeste,43,50801,125.72,5,31.8,6,8,3,30.99,1,1,0,5.6,0,4,5.6
802,52,Sul,16,50802,384.07,6,31.07,8,3,1,55.73,3,5,1,3.5,0,8,3.1
803,64,Sul,35,50803,656.35,4,15.18,10,9,1,38.8,2,2,3,6.0,0,3,5.6
804,46,Centro-Oeste,91,50804,554.43,3,121.75,5,12,1,32.33,1,2,6,4.7,0,4,2.5
805,52,Norte,75,50805,191.88,3,11.87,2,10,3,43.34,1,1,3,4.8,0,3,4.5
806,19,Centro-Oeste,83,50806,188.37,3,34.16,11,10,0,54.03,2,3,2,8.8,1,4,5.8
807,50,Sul,81,50807,329.58,2,33.78,11,7,4,31.19,3,2,3,3.9,0,4,1.1
808,43,Sul,111,50808,179.58,2,16.25,1,5,2,68.97,1,2,9,2.2,0,4,0.1
809,61,Sul,83,50809,505.43,3,19.01,2,5,2,43.18,1,3,1,4.6,0,7,4.5
810,49,Centro-Oeste,11,50810,507.4,1,30.22,1,11,2,35.66,1,1,9,4.8,0,3,1.5
811,35,Sul,83,50811,376.29,3,4.28,3,14,1,28.7,2,3,11,5.5,0,6,0.0
812,51,Sul,56,50812,213.14,2,21.35,10,5,3,66.87,1,3,11,0.0,0,7,0.0
813,47,Nordeste,50,50813,64.11,3,3.31,9,2,2,36.24,3,1,7,6.4,0,4,3.4
814,61,Nordeste,12,50814,490.26,1,9.6,3,12,3,42.48,3,1,7,3.8,0,5,1.7
815,40,Sul,33,50815,448.49,3,7.8,3,4,3,55.66,2,1,2,3.7,0,4,4.6
816,65,Nordeste,42,50816,1365.27,3,14.01,9,13,1,43.2,2,3,1,5.9,0,6,6.2
817,37,Nordeste,97,50817,690.01,4,47.3,3,13,2,64.73,3,4,4,2.8,0,10,1.5
818,63,Norte,17,50818,492.92,1,50.17,10,8,2,62.79,3,4,6,5.3,0,7,0.9
819,40,Norte,22,50819,540.24,3,50.89,2,13,3,62.74,2,4,3,0.0,0,10,2.2
820,57,Sudeste,110,50820,382.03,1,84.46,9,8,2,35.8,3,1,0,7.1,0,3,5.7
821,25,Norte,98,50821,547.68,2,8.1,4,13,2,52.91,3,2,8,2.6,0,4,2.0
822,31,Centro-Oeste,76,50822,1135.28,6,0.48,10,10,2,36.32,3,2,0,4.8,0,4,5.4
823,40,Nordeste,48,50823,121.36,6,20.14,11,13,2,41.34,2,2,7,3.2,0,6,0.9
824,63,Sudeste,32,50824,83.34,2,0.46,7,2,2,48.56,2,2,4,0.9,0,4,2.7
825,31,Nordeste,5,50825,810.91,2,75.7,10,13,2,39.18,3,1,1,5.2,0,4,6.4
826,19,Sudeste,79,50826,470.42,4,12.73,6,4,1,43.57,3,2,7,5.9,0,5,2.4
827,21,Sul,48,50827,396.59,6,230.33,2,6,0,26.18,2,5,5,4.0,0,9,1.5
828,41,Norte,69,50828,162.27,2,57.98,8,2,2,27.13,3,1,5,6.8,0,3,3.1
829,68,Sudeste,72,50829,1065.27,1,12.4,3,7,2,42.56,1,1,7,8.6,1,4,2.2
830,53,Nordeste,107,50830,536.74,6,44.93,6,14,0,42.67,1,0,3,10.0,1,4,8.3
831,26,Sudeste,108,50831,323.19,6,41.18,4,11,2,51.53,1,2,0,4.0,0,5,5.1
832,33,Nordeste,59,50832,245.0,3,0.41,6,4,2,51.43,2,3,6,5.5,0,5,1.2
833,49,Centro-Oeste,65,50833,909.44,2,39.76,2,6,2,28.48,3,3,2,2.8,0,5,3.7
834,49,Centro-Oeste,107,50834,313.47,4,36.69,2,4,1,20.79,1,2,5,3.7,0,5,2.8
835,44,Nordeste,12,50835,1372.62,2,67.88,3,6,0,55.08,3,0,2,9.2,1,0,9.7
836,32,Centro-Oeste,17,50836,373.43,2,9.42,5,3,5,39.86,2,1,6,0.0,0,3,0.4
837,66,Sudeste,109,50837,995.58,2,7.05,6,8,1,49.77,3,2,11,3.4,0,6,0.0
838,21,Sudeste,1,50838,286.72,1,33.24,3,7,3,33.52,2,0,7,3.9,0,4,2.9
839,53,Centro-Oeste,15,50839,918.47,2,86.04,7,4,1,28.81,2,1,5,7.7,0,3,5.2
840,42,Norte,66,50840,422.44,3,65.15,2,5,1,39.45,2,2,9,6.2,0,4,1.7
841,32,Norte,22,50841,215.21,4,17.68,7,12,2,62.75,2,3,11,3.2,0,6,0.0
842,29,Sudeste,27,50842,238.96,5,7.33,7,3,2,40.61,3,3,2,4.7,0,6,3.6
843,24,Nordeste,82,50843,446.12,1,2.7,3,6,1,45.03,3,1,1,10.0,1,3,6.8
844,53,Norte,104,50844,678.18,4,28.51,5,9,2,35.02,2,1,10,3.6,0,4,1.9
845,41,Sudeste,51,50845,1046.11,2,16.42,5,9,3,28.61,1,1,2,5.4,0,3,4.9
846,23,Centro-Oeste,83,50846,479.17,6,86.32,1,10,5,43.06,3,3,7,2.1,0,6,0.0
847,65,Centro-Oeste,49,50847,378.62,6,0.28,1,12,5,60.64,1,0,8,3.8,0,2,0.0
848,58,Nordeste,88,50848,695.84,5,102.24,11,4,1,29.16,2,2,0,2.2,0,5,6.5
849,62,Sul,71,50849,441.62,6,4.1,7,11,5,17.16,1,3,11,0.0,0,7,0.0
850,48,Sudeste,85,50850,426.91,5,0.77,4,12,0,30.72,2,2,11,4.4,0,4,1.3
851,38,Centro-Oeste,47,50851,165.25,3,13.59,3,12,2,33.32,1,1,4,6.3,0,3,3.4
852,28,Sul,31,50852,406.72,1,9.23,8,8,2,47.92,2,4,10,0.0,0,6,0.0
853,33,Sudeste,92,50853,1112.92,2,3.52,7,11,3,21.17,3,0,5,4.2,0,2,3.3
854,31,Nordeste,55,50854,960.04,2,4.67,4,3,2,38.97,1,1,9,5.9,0,4,2.0
855,42,Norte,11,50855,380.12,4,5.09,3,13,1,67.79,2,2,5,7.0,0,3,4.9
856,31,Sul,99,50856,409.38,1,17.45,8,2,3,28.44,1,2,2,2.2,0,6,4.1
857,55,Sul,115,50857,606.43,2,21.28,5,11,2,42.09,1,2,7,7.0,0,4,1.4
858,35,Sul,46,50858,756.33,1,21.85,1,5,1,54.07,3,3,6,5.0,0,8,2.4
859,31,Norte,19,50859,493.15,5,31.89,11,8,2,21.14,2,0,9,10.0,1,2,1.5
860,41,Norte,63,50860,701.89,1,2.79,7,10,2,54.23,3,0,3,7.1,0,2,6.3
861,68,Norte,27,50861,286.67,1,22.99,3,14,2,22.66,2,0,9,3.8,0,5,2.8
862,25,Centro-Oeste,113,50862,164.58,5,5.7,3,8,3,28.1,2,1,3,2.3,0,5,3.0
863,62,Nordeste,75,50863,294.55,5,4.5,11,9,3,38.69,2,1,10,3.0,0,3,0.0
864,42,Centro-Oeste,44,50864,322.78,2,12.25,11,6,2,43.98,2,2,2,4.3,0,6,4.1
865,51,Norte,26,50865,438.42,4,58.04,10,9,3,29.39,1,0,1,5.3,0,4,5.9
866,62,Sudeste,15,50866,417.04,5,24.88,1,10,1,64.66,2,3,5,5.6,0,5,2.4
867,61,Nordeste,11,50867,568.03,6,36.79,5,7,2,18.62,2,1,3,5.8,0,4,4.7
868,45,Centro-Oeste,20,50868,35.78,5,52.6,5,4,1,17.44,1,2,11,5.0,0,5,0.1
869,41,Sul,77,50869,1201.05,2,8.09,11,12,1,19.2,3,2,8,5.7,0,6,1.8
870,35,Nordeste,30,50870,408.93,6,29.91,4,2,5,25.09,3,1,5,0.0,0,3,0.3
871,51,Nordeste,80,50871,147.18,6,37.87,11,14,2,21.69,2,2,7,5.0,0,4,1.7
872,59,Nordeste,64,50872,609.0,2,31.27,7,2,1,35.11,2,2,6,5.9,0,5,2.4
873,20,Centro-Oeste,108,50873,292.0,3,50.51,5,12,2,14.38,3,0,6,4.5,0,4,4.5
874,29,Sul,5,50874,32.24,1,10.78,1,9,1,30.21,1,3,10,3.6,0,6,0.0
875,53,Sul,18,50875,96.58,2,51.15,9,11,0,66.26,3,1,8,6.8,0,2,3.0
876,22,Centro-Oeste,86,50876,402.14,4,44.12,9,6,1,44.86,1,0,1,1.9,0,2,7.7
877,36,Nordeste,99,50877,685.66,3,18.51,3,14,4,42.81,3,2,0,0.4,0,5,3.9
878,29,Sul,63,50878,522.65,3,53.95,7,4,5,43.43,1,2,3,2.5,0,5,0.9
879,44,Centro-Oeste,80,50879,281.63,2,6.59,7,4,1,56.53,2,2,6,3.7,0,5,3.6
880,34,Sul,97,50880,663.74,4,4.52,7,4,1,35.45,3,0,4,9.1,1,2,6.2
881,60,Nordeste,117,50881,7.76,4,29.21,1,6,4,25.37,1,3,7,2.5,0,7,0.0
882,45,Centro-Oeste,118,50882,599.88,3,6.49,1,11,3,27.4,1,0,4,5.3,0,4,3.5
883,57,Centro-Oeste,58,50883,316.14,2,113.41,3,4,1,23.6,2,2,6,6.1,0,4,2.8
884,39,Centro-Oeste,22,50884,306.9,3,16.22,1,3,3,33.04,2,2,0,4.3,0,4,3.7
885,27,Sudeste,58,50885,216.17,6,19.93,5,14,2,20.09,2,3,9,2.7,0,6,0.0
886,58,Sul,84,50886,286.78,6,27.59,3,2,0,54.45,2,0,6,9.1,1,1,4.1
887,23,Sul,41,50887,355.38,4,42.97,2,8,1,34.48,3,1,3,8.0,1,3,6.1
888,34,Norte,74,50888,1154.76,5,77.65,8,4,0,58.9,1,1,2,9.6,1,1,7.2
889,29,Sul,58,50889,525.95,5,9.27,6,11,0,47.18,1,1,1,7.0,0,4,7.2
890,23,Centro-Oeste,5,50890,574.05,5,13.18,6,14,2,32.32,2,2,8,3.3,0,4,0.3
891,60,Centro-Oeste,79,50891,114.98,2,51.09,11,7,2,23.4,3,1,6,4.5,0,3,3.8
892,39,Centro-Oeste,26,50892,870.52,4,11.19,2,13,2,33.47,1,2,0,2.1,0,4,6.0
893,67,Centro-Oeste,52,50893,657.4,1,11.73,4,12,3,51.45,1,1,8,4.0,0,4,1.1
894,33,Norte,87,50894,233.41,2,36.64,2,14,6,43.03,3,1,2,0.6,0,3,2.2
895,21,Sul,51,50895,381.61,3,23.81,5,13,3,35.79,2,2,7,0.9,0,4,0.0
896,42,Sul,101,50896,42.09,6,48.13,5,2,2,33.29,2,1,2,2.8,0,4,5.7
897,50,Sudeste,72,50897,101.24,3,21.05,6,3,1,43.78,3,2,7,2.7,0,4,2.7
898,18,Sul,73,50898,1024.58,1,48.36,9,9,1,16.98,1,0,11,5.4,0,3,2.9
899,32,Sudeste,79,50899,396.07,4,126.81,1,9,2,43.86,1,2,4,2.8,0,4,3.3
900,34,Nordeste,21,50900,893.66,1,33.3,2,10,3,34.3,1,2,0,3.3,0,4,4.3
901,60,Centro-Oeste,55,50901,341.01,3,16.72,4,3,3,49.54,1,0,7,4.9,0,4,3.0
902,36,Sul,92,50902,282.15,4,26.43,1,10,2,40.96,1,0,10,4.3,0,4,1.2
903,67,Sudeste,119,50903,149.3,1,63.46,4,3,3,36.7,1,2,7,2.4,0,4,0.0
904,36,Sul,2,50904,74.93,3,13.8,3,14,3,49.3,2,2,10,1.4,0,4,0.0
905,37,Sul,106,50905,1043.22,3,41.61,6,11,2,33.59,2,2,2,2.9,0,4,4.0
906,18,Nordeste,70,50906,167.65,6,69.74,11,11,2,58.51,3,1,5,4.6,0,4,3.3
907,40,Sul,37,50907,180.12,3,7.45,6,6,2,14.12,1,2,5,3.4,0,6,2.8
908,33,Nordeste,110,50908,154.54,6,7.73,9,7,2,41.47,1,2,6,5.9,0,4,2.0
909,41,Nordeste,71,50909,12.13,1,35.19,8,4,4,29.34,1,1,9,3.4,0,4,0.0
910,37,Centro-Oeste,18,50910,483.13,5,40.22,7,2,3,38.02,3,2,0,3.8,0,5,4.4
911,32,Nordeste,103,50911,398.44,4,27.76,7,7,2,55.79,2,1,8,3.2,0,5,2.4
912,41,Sudeste,116,50912,233.15,6,12.3,5,2,4,37.59,2,1,0,4.5,0,4,4.0
913,54,Sudeste,67,50913,83.33,2,3.26,4,11,0,49.72,3,0,9,6.5,0,0,4.0
914,58,Nordeste,83,50914,705.92,3,5.62,7,4,1,45.41,1,2,3,4.7,0,4,4.7
915,50,Norte,49,50915,393.82,4,79.57,4,11,3,53.5,3,3,2,0.0,0,7,3.0
916,49,Nordeste,119,50916,689.0,4,34.24,3,14,2,28.21,1,3,3,1.4,0,7,2.4
917,48,Norte,95,50917,318.3,4,12.38,10,9,2,43.2,1,2,2,5.1,0,5,4.0
918,32,Sul,9,50918,831.15,1,101.46,4,9,2,33.09,2,2,5,4.4,0,4,2.5
919,18,Norte,23,50919,232.63,6,6.27,2,3,3,52.6,1,3,4,2.4,0,6,0.7
920,66,Sudeste,81,50920,102.64,3,11.84,7,5,1,44.54,1,1,7,9.6,1,4,3.8
921,29,Sudeste,14,50921,504.09,1,63.97,7,3,1,38.05,1,2,10,7.9,0,5,0.8
922,52,Nordeste,30,50922,929.76,2,23.52,7,11,3,45.39,2,0,2,7.6,0,1,5.5
923,54,Norte,112,50923,1247.83,2,5.25,4,13,0,32.55,2,1,4,8.1,1,1,5.5
924,65,Nordeste,4,50924,346.29,2,11.51,11,14,2,45.52,1,1,3,4.1,0,4,4.4
925,47,Nordeste,83,50925,368.7,3,3.08,11,8,2,35.53,3,3,10,4.3,0,6,0.0
926,43,Nordeste,19,50926,1197.2,5,36.42,10,2,3,31.84,2,4,1,3.9,0,7,1.7
927,28,Nordeste,95,50927,124.4,6,32.2,4,12,2,48.38,2,1,0,6.1,0,4,5.9
928,49,Sudeste,103,50928,623.62,2,57.31,1,13,5,49.87,3,2,10,0.0,0,6,0.0
929,19,Sul,83,50929,122.65,3,13.89,4,2,2,29.02,2,2,7,4.9,0,7,1.6
930,27,Sudeste,57,50930,545.64,6,23.29,6,7,1,51.79,3,1,8,7.9,0,4,3.0
931,63,Sudeste,79,50931,908.95,4,43.43,4,12,0,28.28,1,0,5,9.0,1,2,6.2
932,39,Sudeste,81,50932,272.0,5,40.33,6,8,1,48.07,1,2,5,4.3,0,5,3.5
933,26,Centro-Oeste,109,50933,482.26,1,83.68,8,5,3,44.14,2,1,1,3.8,0,3,5.2
934,47,Nordeste,16,50934,302.88,4,72.49,5,2,6,39.62,3,1,6,0.0,0,3,0.0
935,42,Nordeste,110,50935,229.98,5,0.38,8,6,3,61.4,1,4,5,0.0,0,6,0.0
936,38,Centro-Oeste,101,50936,592.09,1,69.36,1,6,1,38.76,3,3,11,1.6,0,5,0.0
937,35,Sul,78,50937,459.2,5,14.92,6,6,5,49.8,2,1,2,1.8,0,4,3.0
938,37,Sudeste,4,50938,216.05,2,8.62,1,9,3,47.71,2,1,4,4.0,0,4,2.6
939,68,Norte,18,50939,78.13,1,60.98,7,7,3,22.33,2,3,7,3.6,0,5,0.3
940,57,Nordeste,17,50940,314.17,6,121.0,3,8,7,44.65,1,1,1,0.0,0,4,0.8
941,33,Norte,32,50941,337.35,4,4.36,8,7,1,54.48,1,1,11,5.5,0,4,1.9
942,66,Sudeste,70,50942,222.66,5,90.42,7,12,1,45.86,2,1,1,9.9,1,4,6.4
943,56,Norte,53,50943,591.02,3,15.3,6,9,1,54.38,1,1,9,6.4,0,4,1.1
944,52,Nordeste,5,50944,243.15,4,14.69,9,3,3,49.71,2,1,1,3.8,0,4,5.4
945,46,Sudeste,40,50945,296.12,5,35.36,9,6,2,37.51,3,1,7,6.7,0,3,2.9
946,63,Nordeste,69,50946,574.37,6,0.58,9,10,2,40.74,3,1,9,4.4,0,4,1.1
947,47,Sudeste,85,50947,252.69,1,8.74,5,4,2,30.52,3,0,11,3.5,0,3,0.5
948,69,Sudeste,76,50948,97.74,5,115.67,11,8,1,42.13,1,0,3,8.0,1,3,7.1
949,65,Sul,91,50949,157.35,4,49.86,6,14,0,72.45,3,1,7,8.9,1,1,4.1
950,20,Sudeste,97,50950,225.35,6,39.43,3,10,1,20.51,1,0,0,8.4,1,2,7.8
951,49,Sul,80,50951,886.39,6,47.78,4,3,1,13.6,1,0,6,7.5,0,2,5.4
952,31,Sudeste,91,50952,1080.61,2,33.49,5,5,1,50.62,2,1,7,3.1,0,4,3.3
953,43,Nordeste,74,50953,453.38,3,4.43,11,3,1,34.97,2,0,0,8.3,1,1,10.0
954,22,Centro-Oeste,56,50954,511.03,3,23.63,6,5,1,17.24,1,4,7,2.2,0,7,0.6
955,45,Sudeste,15,50955,174.88,3,15.02,9,10,8,40.97,1,2,8,0.0,0,5,0.0
956,25,Sul,8,50956,715.9,2,10.06,9,7,2,25.35,3,3,6,3.1,0,6,0.8
957,62,Nordeste,7,50957,323.25,3,12.78,4,12,4,47.3,2,3,8,0.0,0,8,0.0
958,65,Sudeste,27,50958,685.24,6,2.54,7,6,3,18.14,3,1,1,2.9,0,3,3.8
959,50,Centro-Oeste,87,50959,742.01,2,140.46,5,2,1,28.15,1,1,10,3.5,0,3,1.5
960,53,Sudeste,87,50960,342.28,6,35.49,5,11,1,32.54,1,3,0,3.5,0,6,6.3
961,30,Centro-Oeste,73,50961,725.38,1,47.8,7,6,5,40.9,1,0,2,1.7,0,2,4.1
962,37,Nordeste,21,50962,401.34,3,18.68,4,12,3,51.28,3,1,0,6.0,0,5,4.9
963,35,Sudeste,88,50963,262.83,1,23.37,10,12,2,56.27,1,2,6,3.6,0,4,1.2
964,68,Centro-Oeste,82,50964,787.5,2,10.43,2,3,1,47.18,2,1,7,5.6,0,4,2.7
965,67,Norte,82,50965,306.06,2,71.6,2,9,4,13.5,3,0,5,4.9,0,2,1.7
966,37,Sudeste,113,50966,310.47,6,20.03,5,12,2,32.04,1,2,3,2.5,0,5,4.3
967,60,Sudeste,63,50967,51.73,3,8.82,4,8,3,38.05,1,3,0,0.1,0,7,1.9
968,50,Centro-Oeste,56,50968,237.94,4,17.96,6,4,1,43.92,1,0,10,7.9,0,2,2.8
969,38,Centro-Oeste,70,50969,449.7,1,62.82,4,10,4,27.9,3,4,9,0.5,0,8,0.0
970,63,Nordeste,84,50970,441.76,6,20.35,4,6,2,19.05,3,0,8,5.6,0,3,2.1
971,41,Centro-Oeste,43,50971,51.75,6,36.92,2,13,2,47.69,2,2,0,4.7,0,6,6.4
972,45,Norte,103,50972,170.11,2,0.79,7,2,0,58.81,1,1,8,6.5,0,3,3.4
973,22,Norte,8,50973,382.37,4,86.84,10,14,6,46.75,3,0,5,1.9,0,3,0.0
974,47,Nordeste,106,50974,196.19,2,8.38,2,12,0,32.48,1,1,8,8.0,1,4,4.6
975,60,Nordeste,6,50975,248.21,4,8.05,6,8,3,45.04,1,1,3,4.6,0,3,4.2
976,41,Centro-Oeste,70,50976,335.79,4,24.22,6,12,2,49.03,1,4,9,0.0,0,9,0.0
977,56,Nordeste,71,50977,1176.27,3,103.23,6,4,3,25.84,1,0,9,3.4,0,2,1.3
978,31,Norte,11,50978,403.97,4,17.8,9,8,3,42.82,1,3,11,1.5,0,7,0.0
979,53,Centro-Oeste,48,50979,779.36,5,7.46,11,12,3,24.07,2,0,5,3.5,0,2,3.6
980,53,Sul,117,50980,574.41,5,60.26,3,8,1,32.03,1,2,2,9.3,1,3,4.9
981,43,Norte,26,50981,1014.85,3,38.77,10,14,3,31.75,3,0,9,4.7,0,3,1.3
982,30,Sudeste,84,50982,265.06,5,29.19,2,13,3,34.42,1,0,3,3.8,0,2,3.8
983,57,Norte,24,50983,96.86,2,16.05,2,10,1,7.14,1,0,3,8.7,1,2,7.0
984,38,Nordeste,72,50984,213.31,4,45.78,4,3,3,51.85,2,2,0,3.6,0,4,4.2
985,43,Centro-Oeste,61,50985,258.17,3,3.17,4,6,0,42.37,2,1,11,6.9,0,1,0.8
986,51,Norte,32,50986,830.6,1,4.35,10,10,1,38.1,2,0,7,4.9,0,3,4.0
987,57,Sudeste,63,50987,1153.7,4,5.89,7,8,4,39.96,2,3,6,0.6,0,5,0.2
988,31,Nordeste,9,50988,208.58,2,46.14,11,4,1,47.53,1,1,3,5.3,0,4,6.1
989,38,Sudeste,60,50989,623.26,3,22.28,9,14,2,58.16,2,1,6,4.4,0,4,2.3
990,60,Nordeste,23,50990,163.57,1,54.73,2,2,1,38.28,3,2,0,7.6,0,3,6.3
991,66,Sudeste,77,50991,978.28,2,2.27,1,4,3,31.69,1,0,1,8.1,1,3,5.8
992,64,Sudeste,69,50992,479.42,2,12.72,1,10,3,43.38,3,3,10,1.8,0,6,0.0
993,67,Sul,78,50993,484.34,1,25.45,4,6,1,36.47,3,2,2,6.4,0,3,6.1
994,36,Norte,117,50994,631.64,1,14.7,2,11,0,45.79,2,1,3,5.5,0,4,7.1
995,29,Sudeste,45,50995,167.31,1,23.04,10,5,2,46.22,1,2,11,2.9,0,4,0.0
996,53,Norte,114,50996,410.4,2,22.5,6,9,1,47.41,1,3,8,0.9,0,6,1.1
997,47,Centro-Oeste,24,50997,222.64,6,71.07,6,14,1,37.11,3,2,8,2.7,0,4,2.2
998,61,Sudeste,66,50998,516.25,5,2.78,2,14,2,46.83,3,0,6,8.2,1,1,3.7
999,50,Sudeste,3,50999,818.05,2,31.12,1,11,5,39.17,3,3,4,1.2,0,7,0.0
1000,61,Centro-Oeste,112,51000,449.69,1,22.72,4,12,4,31.52,1,0,0,2.2,0,2,5.7
1001,40,Norte,61,51001,308.68,5,20.69,1,8,0,36.98,2,0,4,4.1,0,1,8.5
1002,58,Norte,106,51002,198.12,6,28.95,2,14,3,55.7,1,2,9,4.2,0,8,0.0
1003,30,Norte,13,51003,228.76,3,26.71,7,5,0,44.83,2,1,6,4.1,0,2,5.8
1004,45,Sudeste,112,51004,300.88,2,28.88,11,7,4,39.72,2,1,0,4.7,0,3,4.9
1005,45,Nordeste,15,51005,819.32,5,26.25,6,5,1,42.99,1,4,3,5.6,0,7,2.6
1006,36,Sul,53,51006,443.59,1,26.75,2,6,2,38.58,1,1,0,4.3,0,3,6.7
1007,54,Sul,97,51007,676.14,1,2.96,1,6,4,32.27,3,0,1,1.8,0,2,5.4
1008,48,Sul,71,51008,319.82,3,0.1,2,8,7,27.94,1,1,0,0.0,0,3,0.9
1009,67,Sudeste,43,51009,1048.14,4,5.75,6,10,4,42.07,1,1,7,0.9,0,3,0.4
1010,59,Centro-Oeste,117,51010,155.44,5,39.09,11,3,5,43.63,3,0,5,1.9,0,4,1.6
1011,56,Sudeste,15,51011,237.82,1,44.05,3,8,4,47.95,2,0,5,2.4,0,3,3.7
1012,34,Sul,11,51012,269.15,4,78.77,2,10,2,49.66,2,1,10,8.8,1,2,0.2
1013,45,Sudeste,95,51013,133.27,1,59.37,10,8,4,25.78,3,4,3,0.0,0,8,0.7
1014,21,Norte,67,51014,577.2,2,52.92,4,4,3,32.63,3,2,10,2.3,0,6,0.0
1015,23,Centro-Oeste,11,51015,170.66,1,43.83,7,5,4,36.63,2,3,5,0.0,0,5,0.0
1016,36,Centro-Oeste,3,51016,96.22,3,40.83,3,10,0,24.75,3,0,7,9.1,1,1,5.3
1017,40,Nordeste,90,51017,445.11,4,67.03,8,8,1,27.71,3,0,7,3.0,0,2,4.9
1018,57,Norte,15,51018,518.25,2,30.71,10,12,2,20.98,1,0,6,5.5,0,4,4.9
1019,62,Sul,94,51019,87.73,2,61.55,8,13,1,23.42,1,2,3,0.0,0,5,5.2
1020,59,Nordeste,35,51020,23.06,6,52.52,9,6,2,16.46,1,3,5,6.2,0,5,1.4
1021,23,Sudeste,30,51021,440.54,2,20.05,11,4,3,37.59,3,1,7,0.1,0,3,2.5
1022,41,Nordeste,65,51022,617.05,5,45.43,11,13,1,37.72,1,4,3,5.1,0,7,3.2
1023,39,Sul,55,51023,211.59,2,40.16,5,4,3,24.0,1,2,0,4.9,0,6,6.2
1024,38,Sul,58,51024,224.41,2,23.93,10,3,2,36.12,2,3,0,3.1,0,5,4.8
1025,31,Centro-Oeste,24,51025,239.0,2,16.32,2,14,3,22.79,1,1,6,1.1,0,4,2.8
1026,41,Centro-Oeste,53,51026,681.24,3,36.6,9,4,2,49.72,2,0,9,6.3,0,2,1.3
1027,42,Norte,11,51027,306.18,2,14.2,8,12,3,34.77,3,0,7,6.5,0,2,3.6
1028,34,Norte,8,51028,75.6,1,72.81,8,8,1,37.31,1,0,4,6.0,0,1,5.6
1029,68,Nordeste,41,51029,1292.5,3,86.22,5,12,0,30.42,3,1,8,4.2,0,2,3.6
1030,63,Norte,9,51030,178.49,4,113.62,1,8,2,39.05,1,2,8,1.5,0,7,0.6
1031,52,Centro-Oeste,96,51031,626.91,5,82.54,1,12,2,55.81,2,3,7,2.4,0,6,0.8
1032,34,Norte,39,51032,200.12,5,3.02,4,10,1,56.3,3,1,4,4.7,0,3,4.9
1033,45,Norte,49,51033,179.06,5,6.13,6,8,3,47.87,2,1,7,0.0,0,7,1.5
1034,19,Centro-Oeste,53,51034,252.46,5,5.47,11,13,2,59.95,3,1,4,4.5,0,4,4.9
1035,51,Norte,115,51035,825.72,1,62.9,8,12,3,35.74,2,1,7,0.0,0,3,0.9
1036,18,Sudeste,61,51036,1000.58,6,40.24,4,10,1,36.9,1,2,8,4.4,0,6,0.5
1037,64,Centro-Oeste,79,51037,717.07,4,64.48,10,4,1,31.94,2,2,4,5.5,0,5,4.9
1038,20,Sudeste,3,51038,80.05,5,25.79,9,2,4,36.66,3,1,8,1.8,0,5,0.0
1039,39,Centro-Oeste,12,51039,499.44,2,14.15,11,2,1,30.66,1,1,5,7.8,0,4,4.5
1040,59,Sudeste,80,51040,155.11,5,20.98,2,6,3,24.02,2,0,5,6.9,0,2,3.5
1041,21,Nordeste,4,51041,63.84,5,9.2,1,9,3,50.19,3,1,3,2.8,0,6,3.7
1042,32,Centro-Oeste,104,51042,347.61,5,4.42,2,2,4,23.83,1,2,3,4.2,0,7,2.8
1043,53,Norte,37,51043,460.87,1,4.18,7,10,3,28.28,3,0,7,4.3,0,3,3.8
1044,56,Sul,31,51044,688.36,5,77.19,5,4,2,42.26,1,0,10,5.6,0,2,1.7
1045,29,Sudeste,101,51045,116.95,4,51.35,8,6,0,36.4,3,2,0,7.2,0,5,8.0
